,Alpha,BidNumber,Bid_District,Bid_List_Rev_Wkly,Bid_Region,Bid_Request_Reason_Descr,Comp_Incentive,Constraints,Eff_Off_Incentive_Diff_Estimate,Flag,Gamma,Gross_OR_Ratio,Incentive_Freight,Ind_Dominant_Industry,List_Rev_Wkly,LowerBoundBind,LowerBoundType,LowerBoundValue,MVM_DRC_CD,Marginal_Cost_wkly,MktInc,NetRev_-0.01,NetRev_-0.02,NetRev_0,NetRev_0.01,NetRev_0.02,Obj_-0.01,Obj_-0.02,Obj_0,Obj_0.01,Obj_0.02,Optimal_UPSInc,Optimal_UPSInc_-0.01,Optimal_UPSInc_-0.02,Optimal_UPSInc_0,Optimal_UPSInc_0.01,Optimal_UPSInc_0.02,Overall_Incentive,PTWonBid_-0.01,PTWonBid_-0.02,PTWonBid_0,PTWonBid_0.01,PTWonBid_0.02,PTWonbid_optimal,Pct_Rev_Freight,PriorInctest,Prior_Incentive,Product,Product_Mode,Profit_-0.01,Profit_-0.02,Profit_0,Profit_0.01,Profit_0.02,RelBoundBind,SVC_FEA_TYP_CD,SVC_GRP_NR,SVM_TYP_CD,TP1_High,TP1_Low,TP1_Target,Target_High,Target_High_Shown_IWA,Target_Low,UpperBoundBind,UpperBoundType,UpperBoundValue,Weight_PriceDiscip,Weight_Volume,ceiling,index,DAS,RESI,Timestamp
0,0.340356082041,P660032550,44,4606.05886762,07,RETENTION,0.561783003772,True,-0.00159039179888,0.0,-0.816605740095,0.0904163430468,0.444813471036,Professional Services,443.03969143,1.0,l_Prior,0.443223079237,N,40.0580287237,0.520852647316,133.385814975,130.105305665,136.711894387,140.08471727,143.505502913,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.433223079237,0.423223079237,0.443223079237,0.453223079237,0.463223079237,0.443223079237,0.550626153838,0.547089697905,0.554220314596,0.557873798631,0.561588291875,0.554220314596,0.990461602489,0.02,0.463223079237,1DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SCX,ALVZPJJ,1DA,0.587,0.551,0.0,0.454813471036,0.463223079237,0.394813471036,0.0,u_Ceiling,0.66,0.1,0.4,0.66,6,,,2018-03-26 11:14
1,0.340356082041,P660032550,44,4606.05886762,07,RETENTION,0.561783003772,True,-0.00159039179888,0.0,-0.816605740095,0.0904163430468,0.444813471036,Professional Services,443.03969143,1.0,l_Prior,0.443223079237,N,40.0580287237,0.520852647316,133.385814975,130.105305665,136.711894387,140.08471727,143.505502913,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.433223079237,0.423223079237,0.443223079237,0.453223079237,0.463223079237,0.443223079237,0.550626153838,0.547089697905,0.554220314596,0.557873798631,0.561588291875,0.554220314596,0.990461602489,0.02,0.463223079237,1DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SCX,ALVZPJK,1DA,0.587,0.551,0.0,0.454813471036,0.463223079237,0.394813471036,0.0,u_Ceiling,0.66,0.1,0.4,0.66,6,,,2018-03-26 11:14
2,0.340356082041,P660032550,44,4606.05886762,07,RETENTION,0.561783003772,True,-0.00159039179888,0.0,-0.816605740095,0.0904163430468,0.444813471036,Professional Services,443.03969143,1.0,l_Prior,0.443223079237,N,40.0580287237,0.520852647316,133.385814975,130.105305665,136.711894387,140.08471727,143.505502913,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.433223079237,0.423223079237,0.443223079237,0.453223079237,0.463223079237,0.443223079237,0.550626153838,0.547089697905,0.554220314596,0.557873798631,0.561588291875,0.554220314596,0.990461602489,0.02,0.463223079237,1DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SCX,ALVZPJL,1DP,0.587,0.551,0.0,0.454813471036,0.463223079237,0.394813471036,0.0,u_Ceiling,0.66,0.1,0.4,0.66,18,,,2018-03-26 11:14
3,0.340356082041,P660032550,44,4606.05886762,07,RETENTION,0.561783003772,True,-0.00159039179888,0.0,-0.816605740095,0.0904163430468,0.444813471036,Professional Services,443.03969143,1.0,l_Prior,0.443223079237,N,40.0580287237,0.520852647316,133.385814975,130.105305665,136.711894387,140.08471727,143.505502913,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.433223079237,0.423223079237,0.443223079237,0.453223079237,0.463223079237,0.443223079237,0.550626153838,0.547089697905,0.554220314596,0.557873798631,0.561588291875,0.554220314596,0.990461602489,0.02,0.463223079237,1DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SCX,ALVZPJM,1DP,0.587,0.551,0.0,0.454813471036,0.463223079237,0.394813471036,0.0,u_Ceiling,0.66,0.1,0.4,0.66,18,,,2018-03-26 11:14
4,0.105924020138,P660032550,44,4606.05886762,07,RETENTION,0.517134247235,True,-0.00433629348014,0.0,-1.19062285724,0.0814535213264,0.63433629348,Professional Services,1348.90556232,0.0,l_Prior,0.412203172979,N,109.873107988,0.502751390851,293.764043684,282.103361559,305.698530717,317.914499351,330.419816333,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.62,0.61,0.63,0.64,0.65,0.63,0.604943188944,0.597528564614,0.612505625494,0.620219181331,0.628087185609,0.612505625494,0.993916815588,0.02,0.432203172979,2DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SCX,ALVZPJO,2DA,0.546,0.511,0.0,0.64433629348,0.63,0.58433629348,1.0,u_Ceiling,0.63,0.1,0.4,0.63,33,,,2018-03-26 11:14
5,0.105924020138,P660032550,44,4606.05886762,07,RETENTION,0.517134247235,True,-0.00433629348014,0.0,-1.19062285724,0.0814535213264,0.63433629348,Professional Services,1348.90556232,0.0,l_Prior,0.412203172979,N,109.873107988,0.502751390851,293.764043684,282.103361559,305.698530717,317.914499351,330.419816333,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.62,0.61,0.63,0.64,0.65,0.63,0.604943188944,0.597528564614,0.612505625494,0.620219181331,0.628087185609,0.612505625494,0.993916815588,0.02,0.432203172979,2DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SCX,ALVZPJN,2DA,0.546,0.511,0.0,0.64433629348,0.63,0.58433629348,1.0,u_Ceiling,0.63,0.1,0.4,0.63,33,,,2018-03-26 11:14
6,0.105924020138,P660032550,44,4606.05886762,07,RETENTION,0.517134247235,True,-0.00433629348014,0.0,-1.19062285724,0.0814535213264,0.63433629348,Professional Services,1348.90556232,0.0,l_Prior,0.412203172979,N,109.873107988,0.502751390851,293.764043684,282.103361559,305.698530717,317.914499351,330.419816333,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.62,0.61,0.63,0.64,0.65,0.63,0.604943188944,0.597528564614,0.612505625494,0.620219181331,0.628087185609,0.612505625494,0.993916815588,0.02,0.432203172979,2DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SPB,ALVZPJQ,2DM,0.546,0.511,0.0,0.64433629348,0.63,0.58433629348,1.0,u_Ceiling,0.63,0.1,0.4,0.63,44,,,2018-03-26 11:14
7,0.105924020138,P660032550,44,4606.05886762,07,RETENTION,0.517134247235,True,-0.00433629348014,0.0,-1.19062285724,0.0814535213264,0.63433629348,Professional Services,1348.90556232,0.0,l_Prior,0.412203172979,N,109.873107988,0.502751390851,293.764043684,282.103361559,305.698530717,317.914499351,330.419816333,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.62,0.61,0.63,0.64,0.65,0.63,0.604943188944,0.597528564614,0.612505625494,0.620219181331,0.628087185609,0.612505625494,0.993916815588,0.02,0.432203172979,2DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SPB,ALVZPJP,2DM,0.546,0.511,0.0,0.64433629348,0.63,0.58433629348,1.0,u_Ceiling,0.63,0.1,0.4,0.63,44,,,2018-03-26 11:14
8,0.278575244301,P660032550,44,4606.05886762,07,RETENTION,0.434583184445,True,-0.00147354236729,0.0,-1.72193830113,0.12304320083,0.581473542367,Professional Services,569.2570044,0.0,l_Prior,0.329858757062,N,70.043203916,0.407136617623,162.606200422,156.720762152,168.602781737,174.710622152,180.929660034,0.367375071186,0.367127815451,0.367581526782,0.3677459228,0.367866937803,,0.57,0.56,0.58,0.59,0.6,0.58,0.69669847849,0.688268923091,0.705191489098,0.713744001927,0.722351713947,0.705191489098,0.987724703138,0.02,0.349858757062,3DA,AIR,481.564298124,490.760971939,472.120465557,462.422566133,452.463540798,0.0,SCX,ALVZPJR,3DS,0.466,0.431,0.0,0.591473542367,0.58,0.531473542367,1.0,u_Ceiling,0.58,0.1,0.4,0.58,52,,,2018-03-26 11:14
9,0.267282488334,P660032550,44,4606.05886762,07,RETENTION,0.370005992123,True,-0.0185294588034,0.0,-1.24035313974,0.294300589452,0.329268738866,Professional Services,1437.84433987,1.0,l_Prior,0.310739280063,E,423.158436764,0.332902291715,539.152198511,527.019929151,551.463973287,563.95839668,576.638663005,0.325918676756,0.326823521179,0.324916751367,0.323816362044,0.322616138771,,0.300739280063,0.290739280063,0.310739280063,0.320739280063,0.330739280063,0.310739280063,0.552030415914,0.547671107041,0.556444359047,0.560913718729,0.565439283252,0.556444359047,0.974978428052,0.02,0.330739280063,GND_Com,GND,367.158582739,373.168728407,361.006185943,354.708961565,348.26438371,0.0,ALL,ALVZPKV,GND,0.183,0.117,0.092,0.339268738866,0.339268738866,0.279268738866,0.0,u_Ceiling,0.424,0.2,0.3,0.424,62,,,2018-03-26 11:14
10,0.267282488334,P660032550,44,4606.05886762,07,RETENTION,0.370005992123,True,-0.0185294588034,0.0,-1.24035313974,0.294300589452,0.329268738866,Professional Services,1437.84433987,1.0,l_Prior,0.310739280063,I,423.158436764,0.332902291715,539.152198511,527.019929151,551.463973287,563.95839668,576.638663005,0.325918676756,0.326823521179,0.324916751367,0.323816362044,0.322616138771,,0.300739280063,0.290739280063,0.310739280063,0.320739280063,0.330739280063,0.310739280063,0.552030415914,0.547671107041,0.556444359047,0.560913718729,0.565439283252,0.556444359047,0.974978428052,0.02,0.330739280063,GND_Com,GND,367.158582739,373.168728407,361.006185943,354.708961565,348.26438371,0.0,ALL,ALVZPKU,GND,0.183,0.117,0.14,0.339268738866,0.339268738866,0.279268738866,0.0,u_Ceiling,0.424,0.2,0.3,0.424,80,,,2018-03-26 11:14
11,0.267282488334,P660032550,44,4606.05886762,07,RETENTION,0.370005992123,True,-0.0185294588034,0.0,-1.24035313974,0.294300589452,0.329268738866,Professional Services,1437.84433987,1.0,l_Prior,0.310739280063,N,423.158436764,0.332902291715,539.152198511,527.019929151,551.463973287,563.95839668,576.638663005,0.325918676756,0.326823521179,0.324916751367,0.323816362044,0.322616138771,,0.300739280063,0.290739280063,0.310739280063,0.320739280063,0.330739280063,0.310739280063,0.552030415914,0.547671107041,0.556444359047,0.560913718729,0.565439283252,0.556444359047,0.974978428052,0.02,0.330739280063,GND_Com,GND,367.158582739,373.168728407,361.006185943,354.708961565,348.26438371,0.0,SPB,ALVZPJS,GND,0.391,0.317,0.0,0.339268738866,0.339268738866,0.279268738866,0.0,u_Ceiling,0.424,0.2,0.3,0.424,94,,,2018-03-26 11:14
12,0.192258632919,P660032550,44,4606.05886762,07,RETENTION,0.351419447456,True,-0.0258363019335,0.0,-3.08583685525,0.286026586142,0.431118815295,Professional Services,209.75939072,0.0,l_Prior,0.250166750134,N,59.9967624388,0.270188342241,83.8994215867,81.133780825,86.7082769283,89.5585528981,92.4483131015,0.325918676756,0.326823521179,0.324916751367,0.323816362044,0.322616138771,,0.395282513362,0.385282513362,0.405282513362,0.415282513362,0.425282513362,0.405282513362,0.684055709002,0.673016776666,0.695069824707,0.706046212089,0.716971694923,0.695069824707,0.733601272352,0.02,0.270166750134,GND_Resi,GND,367.158582739,373.168728407,361.006185943,354.708961565,348.26438371,0.0,SCR,ALVZPJT,GND,0.384,0.324,0.0,0.441118815295,0.424,0.381118815295,1.0,u_MktInc,0.405282513362,0.2,0.3,0.424,99,,,2018-03-26 11:14
13,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKH,WFM,0.631,0.575,0.683,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,104,,,2018-03-26 11:14
14,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKH,WFM,0.631,0.575,0.633,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,104,,,2018-03-26 11:14
15,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKD,WWS,0.631,0.575,0.415,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,122,,,2018-03-26 11:14
16,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKC,WWS,0.631,0.575,0.415,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,122,,,2018-03-26 11:14
17,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKG,WXP,0.631,0.575,0.567,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,133,,,2018-03-26 11:14
18,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKG,WXP,0.631,0.575,0.617,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,133,,,2018-03-26 11:14
19,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKB,WXS,0.631,0.575,0.605,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,151,,,2018-03-26 11:14
20,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKF,WXS,0.631,0.575,0.616,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,151,,,2018-03-26 11:14
21,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKA,WXS,0.631,0.575,0.6,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,151,,,2018-03-26 11:14
22,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKB,WXS,0.631,0.575,0.555,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,151,,,2018-03-26 11:14
23,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPKF,WXS,0.631,0.575,0.566,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,151,,,2018-03-26 11:14
24,0.211547006624,P660032550,44,4606.05886762,07,RETENTION,0.579679778322,True,-0.0306694487239,0.0,-0.616679523129,0.126336985594,0.7,Professional Services,189.18458651,0.0,l_Prior,0.63130268159,E,23.9010103806,0.577799975652,34.5950958028,33.2259422535,35.9885047594,37.4072641976,38.8525526953,0.377597684726,0.377563929645,0.377646632434,0.377713211607,0.377800082019,,0.67,0.66,0.68,0.69,0.7,0.68,0.589884648077,0.585423701201,0.59446744287,0.59917854908,0.604024967984,0.59446744287,1.0,0.0,0.63130268159,Export,IE,22.8633948895,23.8008274395,21.9135333733,20.9507756176,19.9746230952,0.0,ALL,ALVZPJZ,WXS,0.631,0.575,0.564,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.55,0.68,151,,,2018-03-26 11:14
